"Gene.Names"	"apo1_Rep1"	"apo1_Rep2"	"apo1_Rep3"	"apo2_Rep1"	"apo2_Rep2"	"apo2_Rep3"	"apo3_Rep1"	"apo3_Rep2"	"apo3_Rep3"	"Entry"	"Entry.Name"	"Protein.names"	"Length"	"Pathway"	"Gene.Ontology..biological.process."	"Gene.Ontology.IDs"
"EGW08_021786"	28	17	11	35	22	13	41	21	20	"A0A3S0ZAG7"	"A0A3S0ZAG7_ELYCH"	"Polypeptide N-acetylgalactosaminyltransferase (EC 2.4.1.-) (Protein-UDP acetylgalactosaminyltransferase)"	617	"PATHWAY: Protein modification; protein glycosylation. {ECO:0000256|RuleBase:RU361242}."	"protein glycosylation [GO:0006486]"	"GO:0000139; GO:0006486; GO:0016757; GO:0030246"
"EGW08_021787"	21	12	9	30	16	14	22	9	13	"A0A3S1BME6"	"A0A3S1BME6_ELYCH"	"Protein kinase domain-containing protein"	530	""	"protein phosphorylation [GO:0006468]"	"GO:0004672; GO:0005524; GO:0006468"
"EGW08_021788"	55	28	27	70	40	30	71	35	36	"A0A433SMS8"	"A0A433SMS8_ELYCH"	"Uncharacterized protein"	420	""	""	""
"EGW08_021789"	62	30	32	67	33	34	78	47	31	"A0A3S1AS11"	"A0A3S1AS11_ELYCH"	"Uncharacterized protein"	1289	""	""	"GO:0005216; GO:0016020"
"EGW08_021790"	8	4	4	4	2	2	6	4	2	"A0A433SMQ1"	"A0A433SMQ1_ELYCH"	"Uncharacterized protein"	244	""	""	""
"EGW08_021791"	0	0	0	0	0	0	0	0	0	"A0A433SMP0"	"A0A433SMP0_ELYCH"	"Fibronectin type-III domain-containing protein"	215	""	""	""
"EGW08_021792"	1	0	1	5	2	3	5	4	1	"A0A433SMQ8"	"A0A433SMQ8_ELYCH"	"Kinesin motor domain-containing protein"	233	""	"microtubule-based movement [GO:0007018]"	"GO:0003777; GO:0005524; GO:0007018; GO:0008017"
"EGW08_021793"	2	1	1	7	4	3	3	3	0	"A0A3S1AWY5"	"A0A3S1AWY5_ELYCH"	"Uncharacterized protein"	122	""	""	""
"EGW08_021794"	404	190	214	436	218	218	469	220	249	"A0A3S1H1P8"	"A0A3S1H1P8_ELYCH"	"F-actin-capping protein subunit beta"	261	""	"actin cytoskeleton organization [GO:0030036]; barbed-end actin filament capping [GO:0051016]"	"GO:0003779; GO:0005737; GO:0008290; GO:0030036; GO:0051016"
"EGW08_021795"	54	31	23	92	48	44	63	38	25	"A0A3S0ZLX4"	"A0A3S0ZLX4_ELYCH"	"Uncharacterized protein"	329	""	""	""
"EGW08_021796"	87	55	32	93	46	47	97	60	37	"A0A433SMR7"	"A0A433SMR7_ELYCH"	"Pre-rRNA-processing protein Ipi1 N-terminal domain-containing protein"	285	""	"transcription initiation at RNA polymerase I promoter [GO:0006361]"	"GO:0001181; GO:0006361"
"EGW08_021797"	3	1	2	3	0	3	8	8	0	"A0A433SMM4"	"A0A433SMM4_ELYCH"	"Uncharacterized protein"	303	""	""	""
"EGW08_021798"	97	50	47	118	64	54	102	52	50	"A0A433SML5"	"A0A433SML5_ELYCH"	"Ubiquinone biosynthesis O-methyltransferase, mitochondrial (3-demethylubiquinol 3-O-methyltransferase) (EC 2.1.1.64) (Polyprenyldihydroxybenzoate methyltransferase) (EC 2.1.1.114)"	355	"PATHWAY: Cofactor biosynthesis; ubiquinone biosynthesis. {ECO:0000256|HAMAP-Rule:MF_03190}."	"methylation [GO:0032259]; ubiquinone biosynthetic process [GO:0006744]"	"GO:0004395; GO:0006744; GO:0008425; GO:0008689; GO:0031314; GO:0032259"
"EGW08_021799"	101	40	61	110	55	55	104	55	49	"A0A433SMP3"	"A0A433SMP3_ELYCH"	"Uncharacterized protein"	529	""	""	"GO:0046872"
"EGW08_021800"	313	157	156	381	183	198	319	154	165	"A0A3S1B2P2"	"A0A3S1B2P2_ELYCH"	"Proteasome subunit alpha type-1"	257	""	"proteolysis involved in protein catabolic process [GO:0051603]"	"GO:0005634; GO:0019773; GO:0051603"
"EGW08_021801"	7	4	3	3	2	1	2	2	0	"A0A433SMQ7"	"A0A433SMQ7_ELYCH"	"DNA mismatch repair protein MutS-like N-terminal domain-containing protein"	117	""	"mismatch repair [GO:0006298]"	"GO:0005524; GO:0006298; GO:0030983"
"EGW08_021802"	512	615	520	639	732	656	549	719	558	"A0A433SML0"	"A0A433SML0_ELYCH"	"MD-2-related lipid-recognition domain-containing protein"	159	""	""	""
"EGW08_021803"	1	246	378	2	293	458	1	282	447	"A0A3S0Z4D9"	"A0A3S0Z4D9_ELYCH"	"Uncharacterized protein"	124	""	""	""
"EGW08_021804"	38	19	19	52	33	19	59	34	25	"A0A3S1AYF3"	"A0A3S1AYF3_ELYCH"	"Uncharacterized protein"	250	""	""	""
"EGW08_021805"	0	0	0	0	0	0	0	0	0	"A0A3S0ZAF7"	"A0A3S0ZAF7_ELYCH"	"SURP motif domain-containing protein"	215	""	"RNA processing [GO:0006396]"	"GO:0003723; GO:0006396"
"EGW08_021806"	212	104	108	201	105	96	222	116	106	"A0A3S1BMD5"	"A0A3S1BMD5_ELYCH"	"XK-related protein"	1036	""	""	"GO:0016020"
"EGW08_021807"	89	48	41	97	58	39	99	63	36	"A0A3S1AS01"	"A0A3S1AS01_ELYCH"	"RPB5 homolog"	210	""	"DNA-templated transcription [GO:0006351]"	"GO:0003677; GO:0003899; GO:0006351; GO:0055029"
"EGW08_021808"	5	1	4	5	1	4	2	0	2	"A0A433SMM6"	"A0A433SMM6_ELYCH"	"Uncharacterized protein"	101	""	""	"GO:0016020"
"EGW08_021809"	30	15	15	22	7	15	22	8	14	"A0A3S0Z6J3"	"A0A3S0Z6J3_ELYCH"	"XK-related protein"	609	""	""	"GO:0016020"
"EGW08_021810"	1	0	1	0	0	0	0	0	0	"A0A3S1H1N7"	"A0A3S1H1N7_ELYCH"	"EGF-like domain-containing protein"	548	""	""	"GO:0005044; GO:0016020"
"EGW08_021811"	32	17	15	52	32	20	60	23	37	"A0A3S0ZLW7"	"A0A3S0ZLW7_ELYCH"	"Carboxylic ester hydrolase (EC 3.1.1.-)"	414	""	""	"GO:0016020; GO:0016787"
"EGW08_021812"	4	3	1	1	0	1	3	1	2	"A0A3S0Z4C9"	"A0A3S0Z4C9_ELYCH"	"C-type lectin domain-containing protein"	182	""	""	""
"EGW08_021813"	0	0	0	0	0	0	0	0	0	"A0A3S1AYE3"	"A0A3S1AYE3_ELYCH"	"Uncharacterized protein"	118	""	""	""
"EGW08_021814"	0	0	0	0	0	0	1	1	0	"A0A433SMN3"	"A0A433SMN3_ELYCH"	"C-type lectin domain-containing protein"	410	""	""	""
"EGW08_021815"	0	0	0	2	0	2	0	0	0	"A0A433SMP2"	"A0A433SMP2_ELYCH"	"C-type lectin domain-containing protein"	503	""	""	""
"EGW08_021816"	0	0	0	0	0	0	0	0	0	"A0A3S1AWY0"	"A0A3S1AWY0_ELYCH"	"C-type lectin domain-containing protein"	586	""	""	"GO:0016020"
"EGW08_021817"	100	52	48	130	62	68	115	55	60	"A0A3S0Z6I4"	"A0A3S0Z6I4_ELYCH"	"Uncharacterized protein"	157	""	""	""
"EGW08_021818"	2	1	1	4	2	2	2	2	0	"A0A433SMK3"	"A0A433SMK3_ELYCH"	"Uncharacterized protein"	151	""	""	""
"EGW08_021819"	305	162	143	362	199	163	335	180	155	"A0A3S1B2N3"	"A0A3S1B2N3_ELYCH"	"Fatty acid hydroxylase domain-containing protein"	311	""	"lipid biosynthetic process [GO:0008610]"	"GO:0005506; GO:0008610; GO:0016020; GO:0016491"
"EGW08_021820"	3	1	2	9	3	6	4	1	3	"A0A433SMN7"	"A0A433SMN7_ELYCH"	"Sulfotransferase domain-containing protein"	418	""	""	"GO:0008146; GO:0016020"
"EGW08_021821"	15	2	13	13	5	8	9	4	5	"A0A3S1BMC9"	"A0A3S1BMC9_ELYCH"	"Ribonuclease H2 subunit B wHTH domain-containing protein"	231	""	""	"GO:0032299"
"EGW08_021822"	68	35	33	71	37	34	70	33	37	"A0A433SMM1"	"A0A433SMM1_ELYCH"	"Transmembrane protein 126A"	229	""	""	"GO:0016020"
"EGW08_021823"	52	21	31	59	30	29	66	29	37	"A0A433SMN2"	"A0A433SMN2_ELYCH"	"Mid1-interacting protein 1A"	169	""	""	"GO:0005634; GO:0005737"
"EGW08_021824"	58	29	29	68	32	36	73	36	37	"A0A3S1ARZ5"	"A0A3S1ARZ5_ELYCH"	"Hcy-binding domain-containing protein"	317	"PATHWAY: Amino-acid biosynthesis; L-methionine biosynthesis via de novo pathway; L-methionine from L-homocysteine (BhmT route): step 1/1. {ECO:0000256|ARBA:ARBA00005137}."	"methionine biosynthetic process [GO:0009086]; methylation [GO:0032259]"	"GO:0008168; GO:0008270; GO:0009086; GO:0032259"
"EGW08_021825"	35	15	20	44	24	20	33	17	16	"A0A433SMJ4"	"A0A433SMJ4_ELYCH"	"Uncharacterized protein"	192	""	""	""
"EGW08_021826"	23	14	9	36	18	18	26	13	13	"A0A433SMJ3"	"A0A433SMJ3_ELYCH"	"Uncharacterized protein"	192	""	""	""
"EGW08_021827"	49	18	31	65	34	31	61	43	18	"A0A3S0ZLV6"	"A0A3S0ZLV6_ELYCH"	"Uncharacterized protein"	124	""	""	""
"EGW08_021828"	0	0	0	1	0	1	1	1	0	"A0A3S0ZAE8"	"A0A3S0ZAE8_ELYCH"	"Uncharacterized protein"	221	""	""	""
"EGW08_021829"	0	0	0	0	0	0	1	1	0	"A0A433SMK9"	"A0A433SMK9_ELYCH"	"Uncharacterized protein"	277	""	""	""
"EGW08_021830"	0	0	0	0	0	0	0	0	0	"A0A3S1B2M4"	"A0A3S1B2M4_ELYCH"	"Uncharacterized protein"	294	""	""	""
"EGW08_021831"	176	107	69	218	125	93	208	122	86	"A0A3S0Z4C2"	"A0A3S0Z4C2_ELYCH"	"Ovule protein"	112	""	""	""
"EGW08_021832"	428	224	204	512	248	264	508	270	238	"A0A3S1AYD3"	"A0A3S1AYD3_ELYCH"	"Uncharacterized protein"	479	""	""	""
"EGW08_021833"	125	55	70	140	55	85	123	62	61	"A0A3S1AWX2"	"A0A3S1AWX2_ELYCH"	"Cadherin domain-containing protein"	213	""	""	""
"EGW08_021834"	38	22	16	57	34	23	47	22	25	"A0A3S1H1M5"	"A0A3S1H1M5_ELYCH"	"Uncharacterized protein"	113	""	""	""
"EGW08_021835"	60	26	34	88	50	38	86	47	39	"A0A433SMI2"	"A0A433SMI2_ELYCH"	"Uncharacterized protein"	134	""	""	""
"EGW08_021836"	50	22	28	66	28	38	74	32	42	"A0A433SMP5"	"A0A433SMP5_ELYCH"	"Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase"	343	""	""	"GO:0000030; GO:0005783; GO:0016020"
"EGW08_021837"	19	7	12	24	10	14	27	13	14	"A0A3S0ZLV1"	"A0A3S0ZLV1_ELYCH"	"Integrase catalytic domain-containing protein"	210	""	""	""
"EGW08_021838"	4	3	1	12	5	7	7	1	6	"A0A433SMK5"	"A0A433SMK5_ELYCH"	"Mannosyltransferase (EC 2.4.1.-)"	450	""	""	"GO:0005789; GO:0016757"
"EGW08_021839"	27	8	19	36	17	19	50	26	24	"A0A3S0ZAE1"	"A0A3S0ZAE1_ELYCH"	"SCP domain-containing protein"	173	""	""	"GO:0005576"
"EGW08_021840"	1	0	1	7	2	5	1	0	1	"A0A433SML3"	"A0A433SML3_ELYCH"	"G-protein coupled receptors family 1 profile domain-containing protein"	447	""	""	"GO:0004930; GO:0016020"
"EGW08_021841"	0	0	0	1	0	1	0	0	0	"A0A3S1BM91"	"A0A3S1BM91_ELYCH"	"Reverse transcriptase domain-containing protein"	194	""	""	""
"EGW08_021842"	34	18	16	21	12	9	27	18	9	"A0A3S1ARY8"	"A0A3S1ARY8_ELYCH"	"Zinc finger CCHC-type and RNA-binding motif-containing protein 1 (U11/U12 small nuclear ribonucleoprotein 31 kDa protein)"	223	""	"mRNA splicing, via spliceosome [GO:0000398]"	"GO:0000398; GO:0003723; GO:0005689; GO:0008270"
"EGW08_021843"	6	2	4	4	1	3	4	3	1	"A0A433SMI4"	"A0A433SMI4_ELYCH"	"Uncharacterized protein"	117	""	""	""
"EGW08_021844"	1	0	1	0	0	0	0	0	0	"A0A3S0Z6H5"	"A0A3S0Z6H5_ELYCH"	"Uncharacterized protein"	151	""	""	""
"EGW08_021845"	15	5	10	15	5	10	15	10	5	"A0A433SML1"	"A0A433SML1_ELYCH"	"Uncharacterized protein"	469	""	""	""
"EGW08_021846"	0	0	0	1	0	1	2	0	2	"A0A433SMK1"	"A0A433SMK1_ELYCH"	"Uncharacterized protein"	134	""	""	""
"EGW08_021847"	0	0	0	1	0	1	0	0	0	"A0A3S0Z4B5"	"A0A3S0Z4B5_ELYCH"	"Ig-like domain-containing protein"	337	""	""	"GO:0016020"
"EGW08_021848"	8	4	4	6	5	1	5	1	4	"A0A433SMM7"	"A0A433SMM7_ELYCH"	"Zinc-finger domain-containing protein"	283	""	"regulation of DNA-templated transcription [GO:0006355]"	"GO:0005634; GO:0005737; GO:0006355"
"EGW08_021849"	9	6	3	16	9	7	23	13	10	"A0A3S1AYC4"	"A0A3S1AYC4_ELYCH"	"Morc S5 domain-containing protein"	409	""	""	"GO:0016887"
"EGW08_021850"	15	12	3	11	3	8	13	7	6	"A0A3S1AWW2"	"A0A3S1AWW2_ELYCH"	"Uncharacterized protein"	242	""	""	""
"EGW08_021851"	33	16	17	37	23	14	27	18	9	"A0A433SMK0"	"A0A433SMK0_ELYCH"	"Uncharacterized protein"	107	""	""	"GO:0016020"
"EGW08_021852"	38	15	23	40	22	18	39	17	22	"A0A3S1H1L7"	"A0A3S1H1L7_ELYCH"	"Uncharacterized protein"	280	""	""	""
"EGW08_021853"	52	17	35	66	30	36	71	40	31	"A0A3S0Z6G7"	"A0A3S0Z6G7_ELYCH"	"RNA helicase (EC 3.6.4.13)"	771	""	"defense response to virus [GO:0051607]; innate immune response [GO:0045087]"	"GO:0003723; GO:0003724; GO:0005524; GO:0005737; GO:0016787; GO:0045087; GO:0046872; GO:0051607"
"EGW08_021854"	54	25	29	49	27	22	44	23	21	"A0A3S1B2L7"	"A0A3S1B2L7_ELYCH"	"BTB domain-containing protein"	744	""	"protein homooligomerization [GO:0051260]; regulation of monoatomic ion transmembrane transport [GO:0034765]"	"GO:0005249; GO:0008076; GO:0034765; GO:0051260"
"EGW08_021855"	0	0	0	1	0	1	0	0	0	"A0A433SMK4"	"A0A433SMK4_ELYCH"	"Uncharacterized protein"	323	""	""	"GO:0016020"
"EGW08_021856"	648	309	339	823	404	419	767	394	373	"A0A433SMH9"	"A0A433SMH9_ELYCH"	"Allatostatin C"	99	""	""	""
"EGW08_021857"	114	55	59	149	72	77	110	55	55	"A0A433SMH0"	"A0A433SMH0_ELYCH"	"Chitin-binding type-2 domain-containing protein"	483	""	""	"GO:0005576; GO:0008061"
"EGW08_021858"	560	299	261	571	289	282	606	295	311	"A0A433SMI7"	"A0A433SMI7_ELYCH"	"Uncharacterized protein"	1403	""	""	""
"EGW08_021859"	0	0	0	0	0	0	0	0	0	"A0A433SMI9"	"A0A433SMI9_ELYCH"	"Uncharacterized protein"	207	""	""	""
"EGW08_021860"	130	65	65	169	96	73	147	67	80	"A0A3S1H1K9"	"A0A3S1H1K9_ELYCH"	"Protein kinase domain-containing protein"	782	""	"protein phosphorylation [GO:0006468]"	"GO:0004713; GO:0005524; GO:0006468; GO:0016020"
"EGW08_021861"	28	17	11	42	16	26	54	28	26	"A0A3S0ZLU3"	"A0A3S0ZLU3_ELYCH"	"Uncharacterized protein"	240	""	""	""
"EGW08_021862"	510	259	251	594	284	310	606	308	298	"A0A3S0ZAD3"	"A0A3S0ZAD3_ELYCH"	"Phosphotransferase (EC 2.7.1.-)"	488	"PATHWAY: Carbohydrate degradation; glycolysis; D-glyceraldehyde 3-phosphate and glycerone phosphate from D-glucose: step 1/4. {ECO:0000256|ARBA:ARBA00004888}.; PATHWAY: Carbohydrate metabolism; hexose metabolism. {ECO:0000256|ARBA:ARBA00005028}."	"glycolytic process [GO:0006096]; hexose metabolic process [GO:0019318]; intracellular glucose homeostasis [GO:0001678]"	"GO:0001678; GO:0004340; GO:0005524; GO:0005536; GO:0006096; GO:0019318"
"EGW08_021863"	1	1	0	2	0	2	1	0	1	"A0A433SMG4"	"A0A433SMG4_ELYCH"	"G-protein coupled receptors family 1 profile domain-containing protein"	347	""	""	"GO:0004930; GO:0016020"
"EGW08_021864"	30499	22318	22415	35025	25663	25871	34502	25188	25196	"A0A3S1BM85"	"A0A3S1BM85_ELYCH"	"Tr-type G domain-containing protein"	830	""	"translation [GO:0006412]"	"GO:0003924; GO:0005525; GO:0006412"
"EGW08_021865"	0	7124	7110	0	8358	8151	0	7917	7965	"A0A3S1ARY1"	"A0A3S1ARY1_ELYCH"	"Uncharacterized protein"	156	""	""	""
"EGW08_021866"	175	77	98	224	113	111	195	92	103	"A0A3S1ARX4"	"A0A3S1ARX4_ELYCH"	"Uncharacterized protein"	144	""	""	""
"EGW08_021867"	30	18	12	43	28	15	38	22	16	"A0A433SME5"	"A0A433SME5_ELYCH"	"NADH:ubiquinone oxidoreductase intermediate-associated protein 30 domain-containing protein"	304	""	""	""
"EGW08_021868"	29	13	16	28	11	17	34	20	14	"A0A433SMK7"	"A0A433SMK7_ELYCH"	"DDE-1 domain-containing protein"	282	""	""	""
"EGW08_021869"	14	7	7	19	11	8	22	11	11	"A0A3S0Z6F6"	"A0A3S0Z6F6_ELYCH"	"Uncharacterized protein"	358	""	"phospholipid biosynthetic process [GO:0008654]"	"GO:0008654; GO:0016020; GO:0016780"
"EGW08_021870"	8	2	6	5	3	2	6	4	2	"A0A3S1B2L4"	"A0A3S1B2L4_ELYCH"	"Glucosamine 6-phosphate N-acetyltransferase (EC 2.3.1.4)"	142	"PATHWAY: Nucleotide-sugar biosynthesis; UDP-N-acetyl-alpha-D-glucosamine biosynthesis; N-acetyl-alpha-D-glucosamine 1-phosphate from alpha-D-glucosamine 6-phosphate (route I): step 1/2. {ECO:0000256|RuleBase:RU365086}."	"UDP-N-acetylglucosamine biosynthetic process [GO:0006048]"	"GO:0004343; GO:0006048"
"EGW08_021871"	1	1	0	2	2	0	2	0	2	"A0A3S0Z4A8"	"A0A3S0Z4A8_ELYCH"	"Uncharacterized protein"	202	""	""	"GO:0016020"
"EGW08_021872"	9	8	11	11	5	11	10	15	8	"A0A433SMG8"	"A0A433SMG8_ELYCH"	"Protein-tyrosine sulfotransferase (EC 2.8.2.20)"	296	""	"peptidyl-tyrosine sulfation [GO:0006478]"	"GO:0006478; GO:0008476"
"EGW08_021873"	0	5	5	0	4	1	0	6	7	"A0A3S1AYB7"	"A0A3S1AYB7_ELYCH"	"Uncharacterized protein"	144	""	""	""
"EGW08_021874"	0	0	0	2	1	1	0	0	0	"A0A3S1AWV2"	"A0A3S1AWV2_ELYCH"	"Integrase catalytic domain-containing protein"	416	""	""	"GO:0003676"
"EGW08_021875"	109	53	56	130	64	66	118	55	63	"A0A3S1BM76"	"A0A3S1BM76_ELYCH"	"Protein kinase domain-containing protein"	773	""	"protein phosphorylation [GO:0006468]"	"GO:0004672; GO:0005524; GO:0006468"
"EGW08_021876"	639	325	314	744	376	368	710	342	368	"A0A433SMG7"	"A0A433SMG7_ELYCH"	"PCI domain-containing protein"	727	""	""	""
"EGW08_021877"	56	27	29	99	47	52	90	41	49	"A0A433SMH7"	"A0A433SMH7_ELYCH"	"Neurotransmitter-gated ion-channel ligand-binding domain-containing protein"	501	""	""	"GO:0004888; GO:0005230; GO:0016020"
"EGW08_021878"	25	14	11	34	16	18	33	14	19	"A0A3S0ZAC4"	"A0A3S0ZAC4_ELYCH"	"Hemopexin"	372	""	""	""
"EGW08_021879"	0	0	0	1	0	1	0	0	0	"A0A433SMF6"	"A0A433SMF6_ELYCH"	"Uncharacterized protein"	157	""	""	""
"EGW08_021880"	414	203	211	548	261	287	492	244	248	"A0A3S1AWU5"	"A0A3S1AWU5_ELYCH"	"5-aminolevulinate synthase (EC 2.3.1.37) (5-aminolevulinic acid synthase) (Delta-ALA synthase) (Delta-aminolevulinate synthase)"	571	"PATHWAY: Porphyrin-containing compound metabolism; protoporphyrin-IX biosynthesis; 5-aminolevulinate from glycine: step 1/1. {ECO:0000256|RuleBase:RU910713}."	"protoporphyrinogen IX biosynthetic process [GO:0006782]"	"GO:0003870; GO:0005759; GO:0006782; GO:0030170"
"EGW08_021881"	10	4	6	8	4	4	6	4	2	"A0A3S1H1J9"	"A0A3S1H1J9_ELYCH"	"G-protein coupled receptors family 1 profile domain-containing protein"	685	""	""	"GO:0004930; GO:0016020"
"EGW08_021882"	162	68	94	209	118	91	220	106	114	"A0A433SMJ5"	"A0A433SMJ5_ELYCH"	"Uncharacterized protein"	313	""	"DNA-templated transcription termination [GO:0006353]"	"GO:0005634; GO:0006353"
"EGW08_021883"	65	33	32	100	50	50	70	35	35	"A0A433SME4"	"A0A433SME4_ELYCH"	"AB hydrolase-1 domain-containing protein"	317	""	""	"GO:0016020"
"EGW08_021884"	0	0	0	1	0	1	0	0	0	"A0A3S0ZLT4"	"A0A3S0ZLT4_ELYCH"	"CCHC-type domain-containing protein"	215	""	""	""
"EGW08_021885"	3	0	3	14	6	8	5	4	1	"A0A3S1AYA5"	"A0A3S1AYA5_ELYCH"	"Aminopeptidase N-like N-terminal domain-containing protein"	216	""	""	""
"EGW08_021886"	0	0	0	3	0	3	3	2	1	"A0A433SMG5"	"A0A433SMG5_ELYCH"	"Uncharacterized protein"	121	""	""	"GO:0016020"
"EGW08_021887"	1	0	1	0	0	0	1	0	1	"A0A3S1ARW8"	"A0A3S1ARW8_ELYCH"	"DNA mismatch repair protein S5 domain-containing protein"	252	""	"mismatch repair [GO:0006298]"	"GO:0006298; GO:0016887; GO:0032300; GO:0140664"
"EGW08_021888"	120	62	58	153	79	74	137	67	70	"A0A3S0Z6F0"	"A0A3S0Z6F0_ELYCH"	"Sulfotransferase domain-containing protein"	311	""	""	"GO:0008146"
"EGW08_021889"	19	13	6	19	7	12	20	14	6	"A0A433SMD3"	"A0A433SMD3_ELYCH"	"Sulfotransferase domain-containing protein"	307	""	""	"GO:0008146"
"EGW08_021890"	75	29	46	80	35	45	90	41	49	"A0A433SMF4"	"A0A433SMF4_ELYCH"	"TNF receptor-associated factor 4"	284	""	""	"GO:0005737; GO:0008270"
"EGW08_021891"	0	0	0	0	0	0	0	0	0	"A0A3S1B2K6"	"A0A3S1B2K6_ELYCH"	"ABC transmembrane type-1 domain-containing protein"	177	""	""	"GO:0016020"
"EGW08_021892"	18	6	12	28	17	11	21	8	13	"A0A3S0Z498"	"A0A3S0Z498_ELYCH"	"Smoothelin domain-containing protein"	497	""	""	""
"EGW08_021893"	17	9	8	11	4	7	8	3	5	"A0A433SME1"	"A0A433SME1_ELYCH"	"Uncharacterized protein"	292	""	""	""
"EGW08_021894"	8	5	3	18	6	12	11	8	3	"A0A3S0ZLS7"	"A0A3S0ZLS7_ELYCH"	"Uncharacterized protein"	233	""	""	""
"EGW08_021895"	69	34	35	107	54	53	80	36	44	"A0A3S0ZAB6"	"A0A3S0ZAB6_ELYCH"	"Uncharacterized protein"	884	""	""	""
"EGW08_021896"	94	51	43	99	43	56	112	57	55	"A0A433SME9"	"A0A433SME9_ELYCH"	"F-box domain-containing protein"	616	""	""	""
"EGW08_021897"	9851	4789	5062	11594	5741	5853	11531	5662	5869	"A0A3S1BM67"	"A0A3S1BM67_ELYCH"	"Heat shock protein 70"	648	""	""	"GO:0005524; GO:0140662"
"EGW08_021898"	59	36	23	66	28	38	80	42	38	"A0A433SMC3"	"A0A433SMC3_ELYCH"	"Uncharacterized protein"	127	""	""	""
"EGW08_021899"	3	1	2	4	4	0	3	1	2	"A0A3S1AWT9"	"A0A3S1AWT9_ELYCH"	"Peptidase S1 domain-containing protein"	341	""	""	""
"EGW08_021900"	51	29	22	48	24	24	50	25	25	"A0A3S1H1I7"	"A0A3S1H1I7_ELYCH"	"Kinesin light chain"	535	""	""	"GO:0005737; GO:0005871; GO:0005874"
"EGW08_021901"	17	8	9	29	13	16	24	8	16	"A0A433SMD6"	"A0A433SMD6_ELYCH"	"Endonuclease/exonuclease/phosphatase domain-containing protein"	198	""	""	""
"EGW08_021902"	27	17	10	29	12	17	26	10	16	"A0A433SME0"	"A0A433SME0_ELYCH"	"PiggyBac transposable element-derived protein domain-containing protein"	348	""	""	""
"EGW08_021903"	50	20	30	64	31	33	56	30	26	"A0A3S0Z488"	"A0A3S0Z488_ELYCH"	"Tc1-like transposase DDE domain-containing protein"	201	""	""	"GO:0003676"
"EGW08_021904"	218	110	108	271	136	135	262	132	130	"A0A433SMB6"	"A0A433SMB6_ELYCH"	"Fibronectin type-III domain-containing protein"	252	""	""	""
"EGW08_021905"	33	17	16	35	15	20	29	14	15	"A0A3S1AY98"	"A0A3S1AY98_ELYCH"	"Fibronectin type-III domain-containing protein"	108	""	""	""
"EGW08_021906"	10	5	5	12	7	5	5	1	4	"A0A3S1ARV9"	"A0A3S1ARV9_ELYCH"	"Cation/H+ exchanger domain-containing protein"	235	""	"regulation of pH [GO:0006885]"	"GO:0006885; GO:0015385; GO:0016020"
"EGW08_021907"	4	2	2	3	3	0	4	0	4	"A0A3S0Z6D8"	"A0A3S0Z6D8_ELYCH"	"Heparan-sulfate 6-O-sulfotransferase (EC 2.8.2.-)"	189	""	""	"GO:0008146; GO:0016020"
"EGW08_021908"	24	13	11	35	14	21	36	21	15	"A0A3S1B2J6"	"A0A3S1B2J6_ELYCH"	"PID domain-containing protein"	418	""	""	""
"EGW08_021909"	80	37	43	113	50	63	102	55	47	"A0A3S1BM60"	"A0A3S1BM60_ELYCH"	"C2H2-type domain-containing protein"	1505	""	""	""
"EGW08_021910"	28	13	15	47	25	22	54	21	33	"A0A433SMC2"	"A0A433SMC2_ELYCH"	"Cytochrome P450"	451	""	""	"GO:0004497; GO:0005506; GO:0016705; GO:0020037"
"EGW08_021911"	143	66	77	189	100	89	163	80	83	"A0A3S0ZLR7"	"A0A3S0ZLR7_ELYCH"	"CUB domain-containing protein"	1287	""	""	"GO:0016020"
"EGW08_021912"	12	6	6	16	8	8	14	10	4	"A0A3S0ZAA3"	"A0A3S0ZAA3_ELYCH"	"Extracellular Endonuclease subunit A domain-containing protein"	569	""	""	""
"EGW08_021913"	0	0	0	0	0	0	2	1	1	"A0A3S1AWT2"	"A0A3S1AWT2_ELYCH"	"Uncharacterized protein"	202	""	""	""
"EGW08_021914"	69	31	38	81	46	35	74	35	39	"A0A3S1H1H7"	"A0A3S1H1H7_ELYCH"	"SMB domain-containing protein"	1285	""	""	"GO:0016020"
"EGW08_021915"	155	87	68	169	85	84	158	83	75	"A0A3S0Z479"	"A0A3S0Z479_ELYCH"	"DJ-1/PfpI domain-containing protein"	122	""	""	""
"EGW08_021916"	34	16	18	39	22	17	34	17	17	"A0A433SMA6"	"A0A433SMA6_ELYCH"	"DJ-1/PfpI domain-containing protein"	143	""	""	""
"EGW08_021917"	302	159	143	358	186	172	321	160	161	"A0A433SMG0"	"A0A433SMG0_ELYCH"	"SWIM-type domain-containing protein"	1555	""	""	"GO:0008270"
"EGW08_021918"	10451	5087	5364	12320	5982	6338	11572	5627	5945	"A0A3S1AY88"	"A0A3S1AY88_ELYCH"	"40S ribosomal protein S14"	184	""	"translation [GO:0006412]"	"GO:0003735; GO:0005840; GO:0006412; GO:1990904"
"EGW08_021919"	1	1	0	0	0	0	1	1	0	"A0A433SMD4"	"A0A433SMD4_ELYCH"	"Uncharacterized protein"	161	""	""	""
